hhid,rang,age,sexe,niveau_educ
02746,5,48.0,1,Primaire
02746,6,57.0,1,Primaire
02747,1,40.0,1,Secondaire
02747,2,40.0,1,Primaire
02747,3,41.0,2,Primaire
02747,4,39.0,1,Primaire
02747,5,11.0,1,Superieur
02747,6,27.0,1,Secondaire
02747,7,67.0,2,Aucun
02748,1,37.0,2,Primaire
02748,2,56.0,1,Aucun
02748,3,62.0,2,Primaire
02748,4,46.0,1,Secondaire
02748,5,13.0,1,Secondaire
02748,6,50.0,2,Primaire
02748,7,72.0,1,Aucun
02748,8,53.0,1,Primaire
02749,1,52.0,1,Aucun
02749,2,39.0,1,Aucun
02749,3,12.0,2,Secondaire
02749,4,26.0,1,Superieur
02749,5,12.0,2,Secondaire
02749,6,5.0,2,Aucun
02750,1,35.0,1,Secondaire
02750,2,3.0,1,Aucun
02750,3,63.0,2,Primaire
02750,4,55.0,2,Aucun
02750,5,24.0,1,
02750,6,54.0,2,Primaire
02751,1,46.0,2,Aucun
02751,2,51.0,1,Aucun
02751,3,74.0,2,Aucun
02751,4,7.0,1,
02751,5,15.0,1,Secondaire
02751,6,1.0,2,Aucun
02751,7,12.0,1,Primaire
02752,1,20.0,1,Aucun
02752,2,52.0,2,Secondaire
02752,3,73.0,1,Aucun
02753,1,39.0,1,Aucun
02753,2,59.0,2,Secondaire
02753,3,31.0,1,Aucun
02753,4,68.0,1,Primaire
02754,1,38.0,1,Aucun
02754,2,20.0,1,Aucun
02754,3,26.0,2,Aucun
02754,4,34.0,2,Primaire
02754,5,48.0,1,Primaire
02754,6,40.0,1,Aucun
02754,7,54.0,1,Primaire
02754,8,72.0,1,Primaire
02754,9,28.0,2,Aucun
02754,10,71.0,2,Primaire
02755,1,37.0,2,Primaire
02755,2,49.0,1,Primaire
02755,3,51.0,2,Aucun
02755,4,74.0,2,Primaire
02755,5,29.0,1,Primaire
02755,6,60.0,1,Primaire
02756,1,54.0,1,Aucun
02756,2,,2,Primaire
02756,3,34.0,2,Secondaire
02756,4,73.0,1,Primaire
02757,1,40.0,1,Aucun
02757,2,68.0,1,Secondaire
02757,3,16.0,1,Aucun
02757,4,6.0,2,Secondaire
02757,5,8.0,1,Primaire
02757,6,26.0,2,Primaire
02758,1,49.0,1,Aucun
02758,2,,2,Secondaire
02758,3,6.0,1,Aucun
02758,4,58.0,2,Aucun
02758,5,61.0,2,Secondaire
02758,6,67.0,1,Primaire
02759,1,46.0,2,Aucun
02759,2,25.0,1,Aucun
02759,3,74.0,1,Primaire
02759,4,72.0,1,
02759,5,62.0,2,Secondaire
02759,6,30.0,1,
02759,7,20.0,2,Aucun
02760,1,39.0,2,Primaire
02760,2,23.0,1,Primaire
02760,3,69.0,2,Primaire
02760,4,9.0,1,Superieur
02760,5,45.0,1,Superieur
02760,6,35.0,2,Primaire
02760,7,22.0,1,Primaire
02761,1,53.0,2,Superieur
02761,2,43.0,1,Primaire
02761,3,56.0,1,Aucun
02761,4,49.0,2,Primaire
02761,5,26.0,2,Primaire
02761,6,16.0,2,Aucun
02762,1,40.0,1,Aucun
02762,2,50.0,1,Primaire
02762,3,7.0,2,Secondaire
02762,4,25.0,1,Primaire
02762,5,16.0,1,Aucun
02762,6,70.0,2,Superieur
02763,1,44.0,1,Aucun
02763,2,36.0,1,Primaire
02763,3,13.0,1,Primaire
02763,4,6.0,2,Primaire
02763,5,10.0,1,Aucun
02763,6,58.0,2,Secondaire
02763,7,32.0,2,Superieur
02763,8,48.0,1,Primaire
02763,9,69.0,2,Primaire
02764,1,43.0,1,Aucun
02764,2,46.0,1,Primaire
02764,3,32.0,1,Primaire
02764,4,29.0,2,Aucun
02764,5,70.0,1,Aucun
02764,6,19.0,1,Aucun
02764,7,20.0,2,Secondaire
02765,1,43.0,1,Aucun
02765,2,67.0,1,Secondaire
02765,3,66.0,2,Secondaire
02765,4,40.0,1,Aucun
02765,5,45.0,1,Primaire
02765,6,61.0,1,Aucun
02765,7,58.0,2,Aucun
02765,8,71.0,1,Aucun
02765,9,74.0,2,Primaire
02766,1,50.0,1,Primaire
02766,2,72.0,1,Primaire
02766,3,67.0,1,
02766,4,59.0,2,Aucun
02766,5,55.0,2,Aucun
02766,6,8.0,1,Aucun
02766,7,25.0,1,
02766,8,53.0,1,Aucun
02766,9,72.0,1,Superieur
02767,1,26.0,1,
02767,2,56.0,1,Superieur
02768,1,35.0,1,Primaire
02768,2,66.0,1,Secondaire
02768,3,52.0,1,Aucun
02768,4,11.0,1,Primaire
02768,5,8.0,1,Secondaire
02768,6,58.0,2,Primaire
02769,1,52.0,1,Aucun
02769,2,47.0,2,Secondaire
02769,3,17.0,1,Primaire
02769,4,56.0,2,Aucun
02769,5,34.0,2,
02769,6,43.0,2,Aucun
02769,7,40.0,2,Primaire
02769,8,65.0,2,Secondaire
02769,9,39.0,1,Secondaire
02770,1,41.0,2,
02770,2,10.0,2,Secondaire
02770,3,38.0,2,Aucun
02770,4,38.0,2,Secondaire
02770,5,43.0,1,Aucun
02770,6,19.0,1,Secondaire
02771,1,37.0,1,Primaire
02771,2,23.0,1,Aucun
02771,3,65.0,2,Aucun
02771,4,68.0,2,Secondaire
02771,5,8.0,2,Aucun
02772,1,46.0,2,Primaire
02772,2,45.0,1,Aucun
02772,3,57.0,1,
02772,4,57.0,1,Aucun
02772,5,44.0,2,Primaire
02772,6,64.0,1,Primaire
02772,7,53.0,1,Superieur
02772,8,66.0,2,Primaire
02773,1,46.0,2,Primaire
02773,2,73.0,1,Secondaire
02773,3,11.0,1,Secondaire
02773,4,62.0,2,Aucun
02773,5,33.0,1,Primaire
02773,6,31.0,1,Aucun
02773,7,70.0,2,Primaire
02773,8,52.0,1,Primaire
02773,9,13.0,1,Primaire
02774,1,42.0,1,Superieur
02774,2,43.0,2,Primaire
02774,3,7.0,1,Aucun
02774,4,26.0,2,Primaire
02774,5,16.0,2,Aucun
02774,6,72.0,1,Secondaire
02774,7,57.0,1,Primaire
02775,1,60.0,1,Primaire
02775,2,8.0,2,Primaire
02775,3,27.0,2,Secondaire
02775,4,14.0,2,Secondaire
02775,5,54.0,2,
02775,6,22.0,1,Secondaire
02775,7,20.0,2,Aucun
02775,8,20.0,2,Secondaire
02775,9,61.0,1,Secondaire
02775,10,2.0,2,Aucun
02775,11,73.0,1,Primaire
02775,12,21.0,1,Primaire
02775,13,22.0,1,Aucun
02776,1,47.0,2,Secondaire
02776,2,41.0,1,Aucun
02776,3,49.0,1,Aucun
02776,4,52.0,1,Aucun
02776,5,71.0,2,Aucun
02776,6,2.0,2,Aucun
02776,7,54.0,1,Primaire
02776,8,62.0,2,Primaire
02776,9,,2,Aucun
02776,10,52.0,1,Secondaire
02776,11,59.0,2,Primaire
02777,1,39.0,1,Primaire
02777,2,6.0,2,Aucun
02777,3,48.0,2,Aucun
02777,4,52.0,1,Aucun
02777,5,12.0,1,Aucun
02777,6,34.0,1,Secondaire
02777,7,68.0,2,Primaire
02777,8,70.0,1,Primaire
02777,9,58.0,1,Primaire
02777,10,62.0,2,Aucun
02777,11,25.0,2,Aucun
02778,1,44.0,1,Primaire
02778,2,17.0,2,Aucun
02778,3,61.0,2,
02778,4,6.0,2,Aucun
02778,5,3.0,2,Aucun
02779,1,43.0,1,Aucun
02779,2,49.0,2,Secondaire
02779,3,20.0,2,Aucun
02779,4,41.0,2,Superieur
02779,5,31.0,1,Secondaire
02779,6,34.0,1,
02780,1,27.0,1,Primaire
02780,2,0.0,2,Aucun
02780,3,55.0,2,Secondaire
02780,4,21.0,2,Primaire
02780,5,67.0,2,Aucun
02780,6,,1,Aucun
02780,7,36.0,1,
02781,1,,1,Primaire
02781,2,43.0,2,Secondaire
02781,3,3.0,2,Aucun
02781,4,32.0,1,Aucun
02781,5,67.0,1,Primaire
02781,6,71.0,1,Primaire
02781,7,53.0,2,Primaire
02781,8,26.0,1,Aucun
02781,9,64.0,2,
02782,1,57.0,1,Aucun
02782,2,28.0,2,Primaire
02782,3,47.0,1,Aucun
02782,4,19.0,1,Aucun
02782,5,36.0,1,Primaire
02783,1,32.0,2,Secondaire
02783,2,9.0,1,Primaire
02783,3,48.0,2,Secondaire
02783,4,41.0,2,Aucun
02783,5,4.0,2,Aucun
02783,6,24.0,1,Primaire
02783,7,10.0,1,Primaire
02784,1,42.0,1,Secondaire
02784,2,57.0,2,Primaire
02784,3,73.0,2,Aucun
02784,4,34.0,2,Superieur
02784,5,48.0,2,Aucun
02784,6,63.0,2,Aucun
02784,7,54.0,2,Primaire
02784,8,32.0,2,Primaire
02785,1,54.0,1,Aucun
02785,2,51.0,1,Superieur
02785,3,12.0,1,Primaire
02785,4,,1,Primaire
02785,5,46.0,2,Secondaire
02785,6,11.0,2,Primaire
02786,1,46.0,1,Aucun
02786,2,32.0,2,Secondaire
02786,3,30.0,2,Aucun
02786,4,15.0,1,Primaire
02786,5,30.0,1,Aucun
02786,6,13.0,1,Aucun
02786,7,57.0,1,Primaire
02786,8,57.0,2,Primaire
02787,1,35.0,1,Aucun
02787,2,72.0,2,Aucun
02787,3,13.0,2,Superieur
02788,1,41.0,2,Secondaire
02788,2,8.0,2,Primaire
02788,3,46.0,2,Primaire
02788,4,30.0,1,Primaire
02789,1,47.0,1,Primaire
02789,2,9.0,1,Aucun
02789,3,53.0,2,Aucun
02789,4,19.0,1,Secondaire
02789,5,44.0,2,
02789,6,15.0,2,Secondaire
02789,7,63.0,1,Aucun
02789,8,55.0,1,Primaire
02789,9,66.0,1,Primaire
02789,10,65.0,1,Primaire
02790,1,60.0,1,Secondaire
02790,2,25.0,2,Primaire
02790,3,8.0,1,
02790,4,45.0,1,Aucun
02790,5,13.0,2,Aucun
02790,6,64.0,1,Primaire
02791,1,38.0,1,Aucun
02791,2,30.0,1,Primaire
02791,3,28.0,1,Secondaire
02791,4,,2,Secondaire
02791,5,6.0,2,Secondaire
02791,6,28.0,2,Secondaire
02791,7,,1,Aucun
02791,8,34.0,1,Aucun
02791,9,10.0,2,Primaire
02791,10,61.0,2,Aucun
02791,11,46.0,2,Secondaire
02791,12,66.0,2,Secondaire
02791,13,7.0,1,Primaire
02791,14,41.0,1,Secondaire
02791,15,20.0,2,Secondaire
02792,1,34.0,1,Aucun
02792,2,5.0,2,
02792,3,27.0,2,Secondaire
02792,4,54.0,2,Aucun
02792,5,11.0,1,Primaire
02792,6,4.0,2,Aucun
02792,7,27.0,1,Primaire
02792,8,49.0,2,Aucun
02792,9,49.0,2,Aucun
02793,1,42.0,1,Secondaire
02793,2,25.0,2,Primaire
02793,3,11.0,1,Secondaire
02793,4,38.0,1,Aucun
02793,5,46.0,1,Secondaire
02793,6,29.0,2,Aucun
02793,7,0.0,2,Aucun
02794,1,63.0,2,Aucun
02794,2,66.0,2,Aucun
02794,3,12.0,1,Aucun
02795,1,30.0,2,Secondaire
02795,2,39.0,1,Primaire
02795,3,26.0,2,
02795,4,71.0,2,Aucun
02795,5,38.0,2,Secondaire
02795,6,0.0,2,Aucun
02795,7,27.0,1,Aucun
02795,8,38.0,1,Primaire
02795,9,73.0,2,Aucun
02795,10,54.0,1,Secondaire
02795,11,16.0,2,
02795,12,42.0,1,Superieur
02796,1,,1,Primaire
02796,2,56.0,1,Secondaire
02796,3,47.0,1,Aucun
02796,4,68.0,1,Primaire
02796,5,23.0,1,Secondaire
02797,1,43.0,1,Primaire
02797,2,2.0,1,Aucun
02797,3,12.0,2,Secondaire
02797,4,42.0,1,Primaire
02797,5,66.0,1,Aucun
02797,6,25.0,1,Aucun
02797,7,4.0,2,Aucun
02797,8,6.0,1,Primaire
02798,1,21.0,1,Aucun
02798,2,5.0,2,Aucun
02798,3,45.0,2,Primaire
02798,4,18.0,2,Secondaire
02798,5,72.0,2,Secondaire
02798,6,55.0,1,Aucun
02799,1,37.0,1,
02799,2,34.0,1,Aucun
02799,3,70.0,1,Secondaire
02799,4,,1,Aucun
02800,1,43.0,2,Aucun
02800,2,21.0,1,Secondaire
02800,3,,1,Superieur
02800,4,26.0,1,Primaire
02800,5,7.0,2,Aucun
02800,6,44.0,1,Aucun
02800,7,44.0,2,Aucun
02801,1,62.0,2,Aucun
02801,2,65.0,1,Aucun
02801,3,51.0,2,Secondaire
02801,4,9.0,2,Secondaire
02802,1,45.0,1,Aucun
02802,2,34.0,2,Primaire
02802,3,31.0,2,Secondaire
02802,4,13.0,1,Aucun
02802,5,60.0,2,Aucun
02802,6,37.0,1,Aucun
02802,7,34.0,1,Aucun
02803,1,,1,Aucun
02803,2,59.0,2,Primaire
02803,3,46.0,1,Primaire
02803,4,36.0,1,Aucun
02803,5,3.0,1,Aucun
02803,6,21.0,1,Aucun
02803,7,55.0,2,Aucun
02803,8,17.0,1,Aucun
02803,9,7.0,1,Secondaire
02804,1,42.0,2,Secondaire
02804,2,1.0,1,Aucun
02804,3,22.0,2,
02804,4,69.0,2,Secondaire
02804,5,44.0,1,Aucun
02805,1,46.0,1,Aucun
02805,2,61.0,1,Primaire
02805,3,26.0,2,Primaire
02805,4,63.0,2,Aucun
02805,5,46.0,2,Primaire
02805,6,67.0,1,Aucun
02805,7,29.0,1,Aucun
02805,8,19.0,2,Primaire
02806,1,44.0,1,Aucun
02806,2,9.0,1,Primaire
02806,3,21.0,2,Primaire
02806,4,32.0,1,Aucun
02806,5,4.0,1,Aucun
02806,6,3.0,1,Aucun
02806,7,3.0,1,
02806,8,43.0,2,Aucun
02806,9,,2,Aucun
02807,1,34.0,1,Aucun
02807,2,4.0,1,Aucun
02807,3,68.0,1,
02807,4,56.0,2,Aucun
02807,5,35.0,1,Secondaire
02807,6,1.0,1,Aucun
02808,1,55.0,2,Primaire
02808,2,13.0,1,
02808,3,45.0,1,Primaire
02808,4,39.0,2,Secondaire
02808,5,17.0,2,Aucun
02808,6,20.0,2,Primaire
02809,1,28.0,1,Aucun
02809,2,34.0,1,Secondaire
02809,3,60.0,2,Aucun
02809,4,66.0,2,Primaire
02809,5,27.0,2,Aucun
02809,6,27.0,1,Primaire
02809,7,0.0,2,Aucun
02809,8,37.0,1,Aucun
02809,9,39.0,2,Secondaire
02809,10,21.0,1,Primaire
02809,11,32.0,1,Secondaire
02809,12,52.0,1,Aucun
02810,1,41.0,1,Aucun
02810,2,15.0,2,Aucun
02810,3,3.0,2,Aucun
02810,4,15.0,1,Primaire
02810,5,55.0,1,Primaire
02811,1,28.0,1,Secondaire
02811,2,60.0,1,Aucun
02811,3,9.0,2,Primaire
02811,4,16.0,2,Secondaire
02812,1,42.0,2,Aucun
02812,2,44.0,1,Primaire
02812,3,37.0,2,Secondaire
02812,4,34.0,2,Aucun
02812,5,36.0,2,Secondaire
02812,6,52.0,1,Primaire
02812,7,16.0,2,Primaire
02812,8,37.0,2,
02812,9,49.0,1,Aucun
02812,10,,1,Primaire
02812,11,62.0,2,Primaire
02812,12,51.0,2,Aucun
02812,13,69.0,1,Primaire
02812,14,5.0,2,Aucun
02812,15,14.0,2,Aucun
02813,1,50.0,1,Primaire
02813,2,3.0,2,Aucun
02813,3,41.0,1,Aucun
02813,4,0.0,1,Aucun
02813,5,64.0,1,Superieur
02813,6,23.0,2,Aucun
02813,7,28.0,2,Primaire
02813,8,15.0,1,Aucun
02813,9,6.0,1,Secondaire
02814,1,48.0,1,Primaire
02814,2,47.0,2,Secondaire
02814,3,69.0,2,Primaire
02814,4,28.0,2,Aucun
02814,5,19.0,2,Primaire
02814,6,47.0,2,Superieur
02814,7,3.0,1,Aucun
02815,1,29.0,1,
02815,2,48.0,1,Secondaire
02815,3,23.0,2,Aucun
02815,4,61.0,2,Aucun
02815,5,0.0,1,Aucun
02816,1,59.0,1,Aucun
02816,2,14.0,1,Aucun
02816,3,72.0,1,Aucun
02816,4,1.0,2,Aucun
02816,5,61.0,1,Primaire
02816,6,35.0,1,Secondaire
02817,1,35.0,1,Aucun
02817,2,50.0,2,Aucun
02817,3,70.0,2,Aucun
02817,4,63.0,2,Secondaire
02817,5,56.0,2,Aucun
02817,6,69.0,2,Aucun
02818,1,55.0,1,Aucun
02818,2,1.0,1,Aucun
02818,3,13.0,2,Primaire
02818,4,8.0,2,Aucun
02819,1,55.0,1,Primaire
02819,2,30.0,2,Aucun
02819,3,2.0,2,Aucun
02819,4,65.0,1,Primaire
02819,5,32.0,1,Primaire
02819,6,63.0,2,Secondaire
02819,7,29.0,2,Secondaire
02820,1,39.0,2,Primaire
02820,2,61.0,2,
02820,3,38.0,2,Secondaire
02820,4,35.0,1,Primaire
02820,5,18.0,1,Aucun
02821,1,39.0,2,Secondaire
02821,2,34.0,1,Superieur
02821,3,34.0,1,Primaire
02821,4,21.0,2,Aucun
02822,1,40.0,1,Primaire
02822,2,16.0,2,Secondaire
02822,3,60.0,1,Primaire
02822,4,19.0,1,Primaire
02822,5,71.0,1,Aucun
02822,6,6.0,2,Secondaire
02822,7,6.0,2,Aucun
02822,8,2.0,2,Aucun
02822,9,21.0,2,Aucun
02822,10,7.0,1,Aucun
02823,1,47.0,1,Primaire
02823,2,24.0,2,Primaire
02823,3,3.0,2,Aucun
02823,4,3.0,1,Aucun
02823,5,10.0,1,Aucun
02824,1,26.0,1,Aucun
02824,2,20.0,1,
02824,3,48.0,1,Aucun
02824,4,61.0,2,
02824,5,46.0,1,Primaire
02824,6,59.0,1,Aucun
02825,1,32.0,1,Primaire
02825,2,9.0,2,Primaire
02825,3,18.0,2,
02825,4,70.0,1,Primaire
02825,5,50.0,2,Secondaire
02825,6,56.0,1,Aucun
02825,7,56.0,2,Secondaire
02825,8,51.0,1,Primaire
02825,9,43.0,1,Secondaire
02825,10,47.0,2,Primaire
02826,1,66.0,1,Aucun
02826,2,35.0,1,
02826,3,66.0,1,Aucun
02826,4,18.0,1,Primaire
02826,5,62.0,1,Secondaire
02826,6,10.0,2,Aucun
02826,7,17.0,1,Primaire
02826,8,19.0,1,Aucun
02826,9,4.0,1,Aucun
02827,1,54.0,1,Aucun
02827,2,66.0,2,Aucun
02827,3,35.0,2,
02827,4,48.0,1,Secondaire
02827,5,12.0,1,
02828,1,26.0,2,Primaire
02828,2,,1,Aucun
02828,3,14.0,2,
02828,4,55.0,1,Secondaire
02828,5,25.0,1,Primaire
02828,6,47.0,2,Secondaire
02828,7,12.0,1,Primaire
02828,8,59.0,1,Secondaire
02829,1,37.0,1,Primaire
02829,2,29.0,2,Aucun
02829,3,7.0,2,Aucun
02829,4,62.0,2,Aucun
02829,5,49.0,2,Primaire
02829,6,30.0,2,Secondaire
02829,7,59.0,2,Primaire
02830,1,41.0,1,Aucun
02830,2,69.0,1,Aucun
02830,3,31.0,1,Aucun
02830,4,50.0,2,Secondaire
02830,5,2.0,2,Aucun
02830,6,36.0,1,Aucun
02830,7,8.0,2,Secondaire
02830,8,49.0,2,Secondaire
02830,9,11.0,2,Primaire
02830,10,35.0,1,Secondaire
02830,11,41.0,2,Aucun
02830,12,28.0,1,Primaire
02831,1,33.0,1,Primaire
02831,2,13.0,2,Primaire
02831,3,5.0,2,Aucun
02831,4,41.0,2,Secondaire
02831,5,31.0,1,Secondaire
02832,1,45.0,1,Aucun
02832,2,45.0,2,Primaire
02832,3,50.0,2,Aucun
02833,1,39.0,2,Aucun
02833,2,5.0,1,
02833,3,18.0,2,Secondaire
02833,4,59.0,2,Primaire
02833,5,32.0,1,Primaire
02833,6,66.0,2,Secondaire
02833,7,67.0,2,
02833,8,6.0,1,
02833,9,35.0,1,Aucun
02834,1,32.0,2,Aucun
02834,2,30.0,2,Primaire
02834,3,16.0,2,Primaire
02834,4,20.0,2,Primaire
02834,5,43.0,1,Aucun
02834,6,74.0,1,Aucun
02834,7,38.0,2,Primaire
02834,8,56.0,1,Primaire
02834,9,15.0,2,Primaire
02835,1,44.0,1,Secondaire
02835,2,71.0,1,Primaire
02835,3,31.0,2,Aucun
02835,4,62.0,2,Aucun
02835,5,11.0,2,Aucun
02836,1,27.0,1,Primaire
02836,2,36.0,1,Aucun
02836,3,8.0,2,Aucun
02837,1,53.0,1,Secondaire
02837,2,,1,Aucun
02837,3,44.0,2,Primaire
02837,4,50.0,1,Superieur
02837,5,69.0,1,Aucun
02837,6,73.0,1,Aucun
02837,7,65.0,2,Aucun
02838,1,48.0,1,Secondaire
02838,2,19.0,1,Secondaire
02838,3,2.0,1,Aucun
02838,4,1.0,1,Aucun
02839,1,60.0,1,Primaire
02839,2,3.0,2,Aucun
02839,3,16.0,2,Primaire
02839,4,27.0,2,Primaire
02839,5,38.0,2,Aucun
02839,6,40.0,2,Aucun
02840,1,45.0,1,Aucun
02840,2,39.0,2,Aucun
02840,3,52.0,1,Primaire
02840,4,30.0,2,Aucun
02840,5,40.0,2,Primaire
02840,6,13.0,2,Aucun
02840,7,44.0,1,Secondaire
02840,8,7.0,1,Aucun
02841,1,37.0,2,Aucun
02841,2,4.0,2,Aucun
02841,3,37.0,1,Primaire
02841,4,45.0,1,Primaire
02841,5,5.0,2,Aucun
02841,6,5.0,1,
02841,7,38.0,1,Secondaire
02841,8,69.0,1,Aucun
02841,9,28.0,1,Aucun
02841,10,22.0,1,Primaire
02841,11,70.0,1,Aucun
02842,1,31.0,1,Primaire
02842,2,19.0,2,Primaire
02843,1,33.0,1,Aucun
02843,2,27.0,2,Secondaire
02843,3,59.0,2,Primaire
02843,4,15.0,2,Aucun
02843,5,52.0,2,Aucun
02843,6,,1,Primaire
02843,7,21.0,2,Secondaire
02844,1,20.0,1,Aucun
02844,2,5.0,1,Aucun
02844,3,67.0,1,Aucun
02844,4,71.0,1,Secondaire
02844,5,24.0,2,Primaire
02844,6,58.0,2,Aucun
02844,7,73.0,2,Aucun
02844,8,64.0,1,Primaire
02845,1,40.0,2,Superieur
02845,2,25.0,1,Primaire
02845,3,21.0,1,Aucun
02845,4,32.0,1,Aucun
02846,1,58.0,1,Primaire
02846,2,1.0,1,Aucun
02846,3,46.0,1,Aucun
02846,4,56.0,1,Primaire
02846,5,43.0,1,Superieur
02846,6,63.0,2,Aucun
02846,7,30.0,2,Secondaire
02847,1,35.0,1,Aucun
02847,2,1.0,2,Aucun
02847,3,11.0,2,Secondaire
02847,4,,1,Aucun
02847,5,19.0,1,Aucun
02847,6,52.0,1,Primaire
02848,1,37.0,1,Secondaire
02848,2,54.0,2,Aucun
02848,3,64.0,1,Secondaire
02849,1,49.0,1,Superieur
02849,2,73.0,2,Secondaire
02849,3,10.0,2,Primaire
02849,4,61.0,2,Primaire
02849,5,22.0,1,Aucun
02849,6,53.0,2,Primaire
02849,7,64.0,1,Aucun
02849,8,74.0,2,Superieur
02850,1,50.0,1,Primaire
02850,2,45.0,2,Secondaire
02850,3,44.0,1,Aucun
02850,4,46.0,2,Secondaire
02850,5,1.0,1,Aucun
02850,6,46.0,2,Aucun
02850,7,51.0,1,Primaire
02851,1,45.0,1,Secondaire
02851,2,67.0,1,Aucun
02851,3,53.0,2,Secondaire
02851,4,26.0,2,Superieur
02851,5,4.0,2,Aucun
02851,6,70.0,1,Secondaire
02852,1,49.0,2,Primaire
02852,2,5.0,1,Aucun
02852,3,52.0,1,Aucun
02852,4,0.0,1,Aucun
02852,5,12.0,2,Secondaire
02853,1,35.0,1,Primaire
02853,2,8.0,2,Aucun
02853,3,8.0,1,Primaire
02854,1,32.0,2,Aucun
02854,2,15.0,2,Primaire
02854,3,18.0,1,Primaire
02854,4,6.0,1,Aucun
02854,5,42.0,2,Aucun
02854,6,39.0,1,Primaire
02854,7,60.0,1,Aucun
02855,1,51.0,1,Aucun
02855,2,52.0,1,Secondaire
02855,3,1.0,2,Aucun
02855,4,67.0,1,Aucun
02855,5,21.0,1,Primaire
02856,1,37.0,1,Aucun
02856,2,45.0,1,Secondaire
02856,3,69.0,1,Primaire
02856,4,38.0,2,Primaire
02856,5,27.0,1,Aucun
02856,6,44.0,1,Secondaire
02857,1,36.0,1,Primaire
02857,2,57.0,2,Aucun
02858,1,39.0,1,Aucun
02859,1,28.0,1,Primaire
02859,2,42.0,2,Superieur
02859,3,46.0,2,Primaire
02859,4,34.0,1,Aucun
02859,5,14.0,1,Aucun
02859,6,6.0,1,Primaire
02859,7,44.0,2,Aucun
02859,8,21.0,1,Primaire
02859,9,29.0,2,Primaire
02860,1,35.0,2,Primaire
02860,2,55.0,1,Primaire
02860,3,21.0,1,Aucun
02860,4,69.0,2,Aucun
02861,1,33.0,1,Superieur
02861,2,1.0,1,Aucun
02861,3,40.0,2,Aucun
02862,1,54.0,2,Secondaire
02862,2,29.0,1,Secondaire
02862,3,1.0,1,Aucun
02862,4,72.0,2,Secondaire
02862,5,21.0,1,Primaire
02862,6,39.0,1,Secondaire
02862,7,41.0,2,Secondaire
02863,1,47.0,1,Superieur
02863,2,66.0,2,Aucun
02863,3,73.0,1,Aucun
02863,4,14.0,1,Primaire
02864,1,40.0,1,Secondaire
02864,2,14.0,1,Primaire
02864,3,,1,Aucun
02864,4,50.0,1,Aucun
02864,5,44.0,2,Secondaire
02864,6,68.0,2,Aucun
02865,1,47.0,1,Aucun
02865,2,16.0,1,Primaire
02865,3,2.0,1,Aucun
02865,4,10.0,1,Secondaire
02865,5,15.0,2,Primaire
02865,6,7.0,2,Secondaire
02866,1,38.0,1,Primaire
02866,2,66.0,1,Aucun
02866,3,57.0,2,Secondaire
02866,4,45.0,1,Primaire
02866,5,55.0,1,Secondaire
02867,1,32.0,1,Primaire
02867,2,36.0,1,Aucun
02868,1,54.0,2,Primaire
02868,2,36.0,2,Aucun
02868,3,,2,Aucun
02868,4,14.0,1,Aucun
02868,5,2.0,2,Aucun
02868,6,10.0,2,Secondaire
02869,1,55.0,1,Aucun
02869,2,11.0,1,Primaire
02869,3,2.0,2,Aucun
02869,4,40.0,2,Primaire
02869,5,26.0,1,Aucun
02869,6,14.0,2,Primaire
02869,7,70.0,2,Superieur
02870,1,31.0,2,Aucun
02870,2,70.0,1,Aucun
02870,3,56.0,1,Secondaire
02870,4,57.0,2,Primaire
02871,1,22.0,1,Secondaire
02871,2,0.0,1,Aucun
02871,3,66.0,1,Aucun
02871,4,20.0,2,Aucun
02871,5,69.0,1,Secondaire
02871,6,1.0,1,Aucun
02872,1,25.0,1,Aucun
02872,2,7.0,2,Aucun
02872,3,65.0,2,Aucun
02872,4,69.0,1,Secondaire
02872,5,2.0,1,Aucun
02872,6,51.0,2,
02872,7,20.0,2,Secondaire
02872,8,3.0,2,Aucun
02873,1,43.0,2,Secondaire
02873,2,39.0,2,Primaire
02873,3,,2,Aucun
02874,1,58.0,2,Aucun
02874,2,5.0,2,Aucun
02874,3,62.0,2,Aucun
02874,4,54.0,2,Secondaire
02874,5,51.0,2,Aucun
02874,6,57.0,1,Secondaire
02874,7,22.0,2,Aucun
02875,1,30.0,2,Aucun
02875,2,19.0,2,Primaire
02875,3,2.0,2,Aucun
02875,4,63.0,1,Secondaire
02875,5,9.0,1,Aucun
02875,6,48.0,2,Primaire
02876,1,43.0,1,Aucun
02876,2,58.0,2,Aucun
02876,3,61.0,1,Aucun
02876,4,33.0,2,Secondaire
02876,5,58.0,1,
02877,1,47.0,1,Aucun
02877,2,27.0,1,Superieur
02877,3,49.0,1,Aucun
02878,1,20.0,1,Secondaire
02878,2,11.0,1,Superieur
02878,3,6.0,2,Secondaire
02878,4,50.0,2,Secondaire
02878,5,52.0,2,Secondaire
02878,6,23.0,2,Aucun
02879,1,38.0,2,Aucun
02879,2,58.0,1,Aucun
02879,3,66.0,1,Aucun
02879,4,12.0,2,Aucun
02879,5,74.0,2,Primaire
02879,6,5.0,1,Aucun
02879,7,70.0,1,Aucun
02879,8,28.0,1,Aucun
02879,9,58.0,2,Aucun
02879,10,30.0,2,Aucun
02879,11,69.0,1,Secondaire
02880,1,41.0,1,Aucun
02880,2,7.0,1,Primaire
02880,3,15.0,2,Aucun
02880,4,0.0,1,Aucun
02880,5,44.0,1,Primaire
